"동별(1)",동별(2),2022,2022,2022,2022,2022,2022,2022,2022,2022,2022
"동별(1)",동별(2),총 수급자,총 수급자,일반수급자,일반수급자,조건부 수급자,조건부 수급자,특례수급자,특례수급자,시설수급자,시설수급자
"동별(1)",동별(2),인원,인원,인원,인원,인원,인원,인원,인원,인원,인원
"동별(1)",동별(2),남자,여자,남자,여자,남자,여자,남자,여자,남자,여자
"서대문구",남가좌2동,616,775,484,648,125,118,7,9,-,-
"서대문구",북가좌1동,206,335,172,288,30,45,4,2,-,-
"서대문구",북가좌2동,709,881,587,738,119,135,3,8,-,-
"서대문구",충현동,371,389,304,332,64,50,3,7,-,-
"서대문구",북아현동,291,304,235,262,54,41,2,1,-,-
"서대문구",신촌동,208,227,179,180,28,45,1,2,-,-
"서대문구",연희동,389,501,310,425,77,74,2,2,-,-
"서대문구",기타,129,229,10,8,-,-,-,-,119,221
"마포구",소계,4905,6224,3626,4864,1086,1152,79,103,114,105
"마포구",용강동,188,257,152,229,35,24,1,4,-,-
"마포구",대흥동,236,230,181,197,53,28,2,5,-,-
"마포구",염리동,181,250,143,205,34,43,4,2,-,-
"마포구",신수동,184,227,137,185,42,39,5,3,-,-
"마포구",서교동,219,208,145,156,68,48,6,4,-,-
"마포구",합정동,234,271,189,218,42,51,3,2,-,-
"마포구",망원1동,303,383,205,288,94,92,4,3,-,-
"마포구",망원2동,218,287,168,233,48,49,2,5,-,-
"마포구",연남동,121,155,95,127,26,27,-,1,-,-
"마포구",성산1동,280,316,202,228,68,81,10,7,-,-
"마포구",성산2동,956,1329,700,1031,236,275,20,23,-,-
"마포구",상암동,536,772,408,568,122,194,6,10,-,-
"마포구",도화동,222,280,189,241,31,35,2,4,-,-
"마포구",서강동,166,195,129,164,35,29,2,2,-,-
"마포구",공덕동,511,629,399,529,105,83,7,17,-,-
"마포구",아현동,232,329,180,264,47,54,5,11,-,-
"마포구",기타,118,106,4,1,-,-,-,-,114,105
"양천구",소계,7724,9996,6498,8472,1098,1289,37,83,91,152
"양천구",목1동,146,240,138,226,8,14,-,-,-,-
"양천구",목2동,478,598,404,518,73,76,1,4,-,-
"양천구",목3동,501,608,428,526,73,79,-,3,-,-
"양천구",목4동,458,576,393,497,65,76,-,3,-,-
"양천구",신월1동,851,991,706,839,142,142,3,10,-,-
"양천구",신월2동,335,423,275,365,58,53,2,5,-,-
"양천구",신월3동,734,757,629,666,100,88,5,3,-,-
"양천구",신월4동,187,256,162,215,23,39,2,2,-,-
"양천구",신월5동,333,417,288,368,44,48,1,1,-,-
"양천구",신월6동,142,196,120,163,20,26,2,7,-,-
"양천구",신월7동,454,586,392,496,60,85,2,5,-,-
"양천구",신정1동,119,147,105,128,14,19,-,-,-,-
"양천구",신정2동,278,421,234,366,43,51,1,4,-,-
"양천구",신정3동,1040,1444,893,1215,141,216,6,13,-,-
"양천구",신정6동,28,38,28,38,-,-,-,-,-,-
"양천구",신정7동,666,1180,588,1039,71,120,7,21,-,-
"양천구",목5동,19,27,18,27,-,-,1,-,-,-
"양천구",신정4동,862,932,695,773,163,157,4,2,-,-
"양천구",기타,93,159,2,7,-,-,-,-,91,152
"강서구",소계,14183,17545,11426,14211,2262,2664,288,376,207,294
"강서구",염창동,104,136,85,124,19,12,-,-,-,-
"강서구",등촌1동,116,151,94,125,22,21,-,5,-,-
"강서구",등촌2동,183,267,147,210,34,53,2,4,-,-
"강서구",등촌3동,2417,2909,1944,2386,372,409,101,114,-,-
"강서구",화곡본동,864,1148,704,938,153,197,7,13,-,-
"강서구",화곡2동,438,557,346,457,91,97,1,3,-,-
"강서구",화곡3동,312,365,249,300,59,58,4,7,-,-
"강서구",화곡4동,518,755,404,595,108,147,6,13,-,-
"강서구",화곡6동,473,568,373,463,89,88,11,17,-,-
"강서구",화곡8동,479,665,399,536,76,123,4,6,-,-
"강서구",가양1동,147,172,128,143,17,27,2,2,-,-
"강서구",가양2동,1658,1824,1412,1538,222,258,24,28,-,-
"강서구",가양3동,972,1311,830,1114,122,161,20,36,-,-
"강서구",발산1동,676,1024,542,809,123,199,11,16,-,-
"강서구",공항동,830,972,666,766,142,185,22,21,-,-
